,평점,본문
636,5,아직 사용 전이지만 믿고 써볼게용아직 사용 전이지만 믿고 써볼게용
637,5,좋아요 써보니 촉촉하고 좋으네요좋아요 써보니 촉촉하고 좋으네요
638,5,백탁현상없고 발림도 좋습니다백탁현상없고 발림도 좋습니다
639,5,좋아요 손에 발라줬는데 순하고 괜찮아요 부담없이 쓰고 또 구매하려고요좋아요 손에 발라줬는데 순하고 괜찮아요 부담없이 쓰고 또 구매하려고요
640,5,애기랑저랑잘쓸것같아요ㅎㅎ애기랑저랑잘쓸것같아요ㅎㅎ
641,4,자극없이 괜찮은거 같습니다자극없이 괜찮은거 같습니다
642,5,아이들이 엄마처럼 화장하는지 알고 순순히 얼굴을 내어 줍니다 날더운데 시원하다고 발라줘도 좋아하네요 ㅎ움직이는 아이 손으로 대충 펴바르는 거 보다 훨씬 꼼꼼히 발라져요ㅎ썬지수 높아이들이 엄마처럼 화장하는지 알고 순순히 얼굴을 내어 줍니다 날더운데 시원하다고 발라줘도 좋아하네요 ㅎ움직이는 아이 손으로 대충 펴바르는 거 보다 훨씬 꼼꼼히 발라져요ㅎ썬지수 높고 만족합니다!
643,5,촉촉하고 퍼프에 묻어나는 양도 적당하고 좋아요11이라 더 만족합니다촉촉하고 퍼프에 묻어나는 양도 적당하고 좋아요11이라 더 만족합니다
644,5,배송 잘 도착했습니다배송 잘 도착했습니다
645,3,바르기 편하고 좋네요바르기 편하고 좋네요
646,4,4살딸이 너무좋아해요4살딸이 너무좋아해요
647,4,구매평 보고 구매여아직 써보지않아서 별4개요믿고 잘쓰겠습미다구매평 보고 구매여아직 써보지않아서 별4개요믿고 잘쓰겠습미다
648,5,선물했는데 한여름 대비로 짱 좋은 선물이네요선물했는데 한여름 대비로 짱 좋은 선물이네요
649,5,우선 바르기 편해서 좋구밖에서도 수시로 덧발라줘요진즉 살걸 그랫네용퍼프만 따로 구매가능한가요?퍼프는 자주 바꿔줘야 할 것 같아요우선 바르기 편해서 좋구밖에서도 수시로 덧발라줘요진즉 살걸 그랫네용퍼프만 따로 구매가능한가요?퍼프는 자주 바꿔줘야 할 것 같아요
650,4,아직 써보진 못 했지만 믿을 수 있는 성분이어서 우리 아기 첫번째 선쿠션 클렌저로 선택했어요아직 써보진 못 했지만 믿을 수 있는 성분이어서 우리 아기 첫번째 선쿠션 클렌저로 선택했어요
651,2,원플원인데 유통기한이 일년 남았네요역시 재고처리엔 원플원이네요원플원인데 유통기한이 일년 남았네요역시 재고처리엔 원플원이네요
652,4,아직 써보진않았지만 좋을거라기대해봅니다 아이들 하나씩 나눠주니 젛아하네요아직 써보진않았지만 좋을거라기대해봅니다 아이들 하나씩 나눠주니 젛아하네요
653,5,짜는 타입 쓸때는 바르기 힘들었는데 이건 지가 바른다고 난리네요 좋아요ㅋㅋ짜는 타입 쓸때는 바르기 힘들었는데 이건 지가 바른다고 난리네요 좋아요ㅋㅋ
654,5,백탁현상이 거의 없고 여자아이들이라 화장하는 기분으로 스스로 할려고 해서 편합니다피부트러블도 없어 너무 만족합니다백탁현상이 거의 없고 여자아이들이라 화장하는 기분으로 스스로 할려고 해서 편합니다피부트러블도 없어 너무 만족합니다
655,4,꾸준히 잘 쓰고 있어요순해서 좋아요간편하고 좋은데 금방 없어지네요ㅋㅋ꾸준히 잘 쓰고 있어요순해서 좋아요간편하고 좋은데 금방 없어지네요ㅋㅋ
656,4,아이가 좋아해요선크림 바르는것보다 간편해서 좋아요근데 잘 발리는지는 확실히 잘 모르겠긴 하네요아이가 좋아해요선크림 바르는것보다 간편해서 좋아요근데 잘 발리는지는 확실히 잘 모르겠긴 하네요
657,5,성분도 좋고 할인하길래 사봤어요 썬종류는 유효기간이 1년이라 예전에 쓰던 유효기간 몇달남은건 바디에 쓰고 이걸로 페이스쓸려구요성분도 좋고 할인하길래 사봤어요 썬종류는 유효기간이 1년이라 예전에 쓰던 유효기간 몇달남은건 바디에 쓰고 이걸로 페이스쓸려구요
658,2,아기가쓰는건데 테스트용 샘플하나가 없네여 6만원어치 샀는데 쩝아기가쓰는건데 테스트용 샘플하나가 없네여 6만원어치 샀는데 쩝
659,5,아기랑 외출 시마다 햇빛이 걱정되어 할인할 때 샀어요 좋네요!아기랑 외출 시마다 햇빛이 걱정되어 할인할 때 샀어요 좋네요!
660,3,사용전이라 트러블을 잘 모르겠지만 평이 좋으니 잘 써볼게요사용전이라 트러블을 잘 모르겠지만 평이 좋으니 잘 써볼게요
661,5,몽디에스꺼 이미 많이 사용중이라 믿고 구매해봤어요 ㅎ몽디에스꺼 이미 많이 사용중이라 믿고 구매해봤어요 ㅎ
662,4,아직 써보기 전이에요후기가 좋아서 사봤어요아직 써보기 전이에요후기가 좋아서 사봤어요
663,5,최고예요잘 받았어요 배송 빨라요 늘 쓰는 제품이예요
664,5,이제 여름대비해서 아이 발라주려고 샀어요이제 여름대비해서 아이 발라주려고 샀어요
665,5,배송빠르고  포장도 꼼꼼  완전 만족합니다배송빠르고  포장도 꼼꼼  완전 만족합니다
666,4,초등아이 잘 바르고 다니라고 사줬어요초등아이 잘 바르고 다니라고 사줬어요
667,5,아이가 재밌어하고 얇게발리고 좋네요아이가 재밌어하고 얇게발리고 좋네요
668,5,외출시에사용하려고구입했어요좋아요외출시에사용하려고구입했어요좋아요
669,5,아직 안써보았는데 추천으로 샀어요아직 안써보았는데 추천으로 샀어요
670,5,순하고 좋아요 11이라 잘 샀네요순하고 좋아요 11이라 잘 샀네요
671,5,괜찮은거 같아요 애기 써볼게요괜찮은거 같아요 애기 써볼게요
672,4,우리아기는피부에안맞나봐요ㅠ우리아기는피부에안맞나봐요ㅠ
673,5,좋을거같아요 잘쓰겠습니다좋을거같아요 잘쓰겠습니다
674,5,배송 꼼꼼하게 보내주셨어요배송 꼼꼼하게 보내주셨어요
675,5,배송 빠르고 가겨도 착해요배송 빠르고 가겨도 착해요
676,5,아이가 좋아해요잘쓸게요아이가 좋아해요잘쓸게요
677,5,믿고쓰는몽디에스입니당믿고쓰는몽디에스입니당
678,5,아이들이쓰기에좋다고해서우리꼬맹이들사용하려고구입아이들이쓰기에좋다고해서우리꼬맹이들사용하려고구입
679,5,일단 향이좋아서 아이가 좋아해요효과도 좋길바랍니다일단 향이좋아서 아이가 좋아해요효과도 좋길바랍니다
680,5,전에 쓰던 썬크림이바르고 나며 아기 피부에 빨갛게 올라왔는데이거 순해서인지별 트러블 없이 좋아요발림도 좋구요전에 쓰던 썬크림이바르고 나며 아기 피부에 빨갛게 올라왔는데이거 순해서인지별 트러블 없이 좋아요발림도 좋구요
681,5,믿쓰몽이기에 구매했어요!!!아기 바스 로션 크림  다 여기제품을 쓰고있어서믿고 써요!! 쿠션이라 쉽게 사용 할 수 았어서 좋아요!믿쓰몽이기에 구매했어요!!!아기 바스 로션 크림  다 여기제품을 쓰고있어서믿고 써요!! 쿠션이라 쉽게 사용 할 수 았어서 좋아요!
682,5,애기가 엄청 조아하규 끈적임 없어 조아요애기가 엄청 조아하규 끈적임 없어 조아요
683,5,향도 너무 상큼하니 좋네요선크림이 번거로워서 선팩트사봣는데아기도 신기해해요ㅎ향도 너무 상큼하니 좋네요선크림이 번거로워서 선팩트사봣는데아기도 신기해해요ㅎ
684,5,크림이나 스틱보다 빠르게 넓은 부위까지 잘 발릴거 같아서 쿠션형으로 구매했습니다크림이나 스틱보다 빠르게 넓은 부위까지 잘 발릴거 같아서 쿠션형으로 구매했습니다
685,5,아이가너무너무좋아해요아이가너무너무좋아해요
686,4,포장도 꼼꼼히 오고 배송도 빠르네요ㅎㅎ아이와 함께쓰려고 주문했어요포장도 꼼꼼히 오고 배송도 빠르네요ㅎㅎ아이와 함께쓰려고 주문했어요
687,4,향도 좋고 저렴한가격에 잘 샀어요다만 조금 끈적임이 있는듯한데 선크림치고 끈적임없는게 거의 없더라구요향도 좋고 저렴한가격에 잘 샀어요다만 조금 끈적임이 있는듯한데 선크림치고 끈적임없는게 거의 없더라구요
688,4,백탁현상 없고 아이가 스스로 쓰기 좋습니다백탁현상 없고 아이가 스스로 쓰기 좋습니다
689,5,29개월 여자아이 화장한다면서 화장대앞에 앉아서 혼자 잘 발라요ㅎㅎ 액체는 거부해서 선쿠션으로 사보았는데 좋아하네요근데 얼굴빼고 다른부위에 바르기는 힘들어서 선스틱도 구매했어요29개월 여자아이 화장한다면서 화장대앞에 앉아서 혼자 잘 발라요ㅎㅎ 액체는 거부해서 선쿠션으로 사보았는데 좋아하네요근데 얼굴빼고 다른부위에 바르기는 힘들어서 선스틱도 구매했어요
690,5,항상 아이가 쓰는 제품이에요 좋아요항상 아이가 쓰는 제품이에요 좋아요
691,4,자극없고 좋은데 너무 빨리 써요ㅠㅠ자극없고 좋은데 너무 빨리 써요ㅠㅠ
692,5,몽디에스만의 향과 발림성조쿠요몽디에스만의 향과 발림성조쿠요
693,5,저렴하게 잘 사용하고 있어요저렴하게 잘 사용하고 있어요
694,5,아직안써봤지만 믿고 쓸게요아직안써봤지만 믿고 쓸게요
695,4,아기가쓰는거아 순해보여요아기가쓰는거아 순해보여요
696,5,아이가 맘에 들어 하네요아이가 맘에 들어 하네요
697,5,얼굴이엄청 뽀애지메요얼굴이엄청 뽀애지메요
698,4,믿고 쓰는 몽디에스믿고 쓰는 몽디에스
699,5,아이가 좋아해요 공주병이라 화장품 생겨 좋아해요아이가 좋아해요 공주병이라 화장품 생겨 좋아해요
700,5,백탁없고 향 좋아요 기한은 1년2개월정도 남았는데 두개 다쓸수있을지는 모르겠네요클렌징을 해줘야겠지만 이름믿고 샀어요백탁없고 향 좋아요 기한은 1년2개월정도 남았는데 두개 다쓸수있을지는 모르겠네요클렌징을 해줘야겠지만 이름믿고 샀어요
701,5,아주아주 촉촉해요 선크림이 넘 많이 들어있어요아주아주 촉촉해요 선크림이 넘 많이 들어있어요
702,5,항상 사용하는거에요 순하고 편해서 이것만 써요 아이꺼로 샀다가 저도 사용하고 있어요항상 사용하는거에요 순하고 편해서 이것만 써요 아이꺼로 샀다가 저도 사용하고 있어요
703,5,아이가 사용하려고 주문했어요선스틱이나 선크림보다 손에 묻히지않고 편안하게 사용할수있을거같아서 좋네요아이 혼자 사용하기에도 쉽고 화장하는 거 같아서 좋아할 것 같네요더구나 원플원이라아이가 사용하려고 주문했어요선스틱이나 선크림보다 손에 묻히지않고 편안하게 사용할수있을거같아서 좋네요아이 혼자 사용하기에도 쉽고 화장하는 거 같아서 좋아할 것 같네요더구나 원플원이라 저렴하게 구입했어요
704,5,언제나 믿고쓰는 썬쿠션이예요!!민감한 제 피부에도 잘맞아요!!끈적임도 거의없고 잘 스며들어서 너무 좋아요!!언제나 믿고쓰는 썬쿠션이예요!!민감한 제 피부에도 잘맞아요!!끈적임도 거의없고 잘 스며들어서 너무 좋아요!!
705,4,배송도 빠르고 11이라 더 좋아요아직사용전이지만 잘쓰겠습니다배송도 빠르고 11이라 더 좋아요아직사용전이지만 잘쓰겠습니다
706,5,열자마자 특유의 향부터 저는 좋았어요!챱챱잘발리고 몽디에스쿠션만한게없죠열자마자 특유의 향부터 저는 좋았어요!챱챱잘발리고 몽디에스쿠션만한게없죠
707,5,바디샴푸 써봤는데 괜찮아서 주문해봤어요 많이 파세요바디샴푸 써봤는데 괜찮아서 주문해봤어요 많이 파세요
708,5,아기가 바를때 거부감이 없어서 발라주기 편해요아기가 바를때 거부감이 없어서 발라주기 편해요
709,4,발라주기 편하네요 양이 진짜 적은것 같아요발라주기 편하네요 양이 진짜 적은것 같아요
710,5,아기가 톡톡 직접할수있어 좋고 자외선차단되니 안심되서좋고  잘쓰겟습니다아기가 톡톡 직접할수있어 좋고 자외선차단되니 안심되서좋고  잘쓰겟습니다
711,3,아이들이 좋아해요 바르기도 편합니다아이들이 좋아해요 바르기도 편합니다
712,5,백탁현상없고 발림성도 좋아요백탁현상없고 발림성도 좋아요
713,5,배송빠르고 좋아요 수고하세요배송빠르고 좋아요 수고하세요
714,5,자극이 없고 좋은것 같아요자극이 없고 좋은것 같아요
715,4,발림도 좋고 너무 좋아요발림도 좋고 너무 좋아요
716,5,아가랑 잘 맞아용 ㅋㅋ케아가랑 잘 맞아용 ㅋㅋ케
717,5,예쁘고 좋아요 잘쓸께요예쁘고 좋아요 잘쓸께요
718,5,아이를 위해 구매했어요아이를 위해 구매했어요
719,5,순해요또시킬게요ㅎ ㅎ순해요또시킬게요ㅎ ㅎ
720,5,너무 촉촉하고 좋아요너무 촉촉하고 좋아요
721,5,좋아요 만족합니다!!좋아요 만족합니다!!
722,5,깔끔해서좋고  바르기도 편해서  너뭊좋아요깔끔해서좋고  바르기도 편해서  너뭊좋아요
723,4,바르기 편하고 너무 하얘지지않아서 좋네요 피부가 민감해서 순한거 찾았는데 얼굴에 뭐 안나고 좋습니다바르기 편하고 너무 하얘지지않아서 좋네요 피부가 민감해서 순한거 찾았는데 얼굴에 뭐 안나고 좋습니다
724,5,최고입니다 한개는 1살된 제 아들 한개는 초딩 조카가쓰는데 만족이에요 편리한것도 있지만 후딱 발라줄수도있고 완전  추가 구매 예정있어요최고입니다 한개는 1살된 제 아들 한개는 초딩 조카가쓰는데 만족이에요 편리한것도 있지만 후딱 발라줄수도있고 완전  추가 구매 예정있어요
725,5,배송 빠르고 제품 순하고 디자인 만족이요!!아이들도 넘 좋아하구요!!배송 빠르고 제품 순하고 디자인 만족이요!!아이들도 넘 좋아하구요!!
726,5,무기자차라 믿고 써요 톡톡 바르기 퍈해요무기자차라 믿고 써요 톡톡 바르기 퍈해요
727,3,아이가 화장하는것 같아서 좋아해요아이가 화장하는것 같아서 좋아해요
728,5,깔끔하고 좋아요 맘에 들어요깔끔하고 좋아요 맘에 들어요
729,5,아이들이쓸때마다즐거워해요아이들이쓸때마다즐거워해요
730,4,만족합니다 애가 쓰기좋아요만족합니다 애가 쓰기좋아요
731,5,애들얼굴에바르기좋아요애들얼굴에바르기좋아요
732,5,친구선물로 잘 했어요!!!친구선물로 잘 했어요!!!
733,5,좋다기애 주문해봤어요좋다기애 주문해봤어요
734,5,감사히 잘 쓰겠습니다감사히 잘 쓰겠습니다
735,5,쿠션이라 편해요 ㅎㅎ쿠션이라 편해요 ㅎㅎ
736,5,소문대로 넘 좋네요소문대로 넘 좋네요
737,3,너무 빨리 말라버려요ㅠ 하루 한번밖에 안쓰는데 금방 다썼어요ㅠ너무 빨리 말라버려요ㅠ 하루 한번밖에 안쓰는데 금방 다썼어요ㅠ
738,5,배송도 만족스럽지만 정말 잘 발리고 적당한 수분감 시원한 촉감 톡톡 팩트로 사용감도 좋아요 무엇보다 그어떤제품보다 백탁현상은 완전 제로 만족합니다  아이도 좋아하고 엄마도 쓰기 배송도 만족스럽지만 정말 잘 발리고 적당한 수분감 시원한 촉감 톡톡 팩트로 사용감도 좋아요 무엇보다 그어떤제품보다 백탁현상은 완전 제로 만족합니다  아이도 좋아하고 엄마도 쓰기 좋네요
739,5,11 으로받았어요 빠른배송감사해요 후기보고 구매해요11 으로받았어요 빠른배송감사해요 후기보고 구매해요
740,5,간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요
741,3,백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ
742,5,배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요
743,4,아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다
744,5,바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요
745,5,백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다
746,5,백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요
747,5,어린이집 보내려고 구매했어요 아이가 좋아해요어린이집 보내려고 구매했어요 아이가 좋아해요
748,5,배송도 빠르고 가격도 11으로 사서 너무좋아요배송도 빠르고 가격도 11으로 사서 너무좋아요
749,5,아이가 직접두드리며 바르는걸 너무좋아하네요아이가 직접두드리며 바르는걸 너무좋아하네요
750,4,요즘 외출시 아이에게 톡톡발라주기 편해요요즘 외출시 아이에게 톡톡발라주기 편해요
751,4,뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요
752,5,평이좋아구매했는데 트러블없기른ㅅㅋ평이좋아구매했는데 트러블없기른ㅅㅋ
753,5,사용전인데 편할것 같아 구비해뒀아요사용전인데 편할것 같아 구비해뒀아요
754,5,선쿠션 아기가조아하고 엄청 잘발라여선쿠션 아기가조아하고 엄청 잘발라여
755,4,잘쓰고있어요잘쓰고있어요잘쓰고있어요잘쓰고있어요
756,5,아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ
757,3,아이들 쓰기에 너무 좋아요아이들 쓰기에 너무 좋아요
758,5,좋습니다 또구입한거예요좋습니다 또구입한거예요
759,5,간편하게 사용하기 좋아요간편하게 사용하기 좋아요
